"Date","Sulfur Dioxide AQI Value","Main Pollutant","Site Name","Site ID","Source"
"04/12/1991","77","","","18-089-2006","AQS"
"04/13/1991","50","","","18-089-2006","AQS"
"04/14/1991","57","","COOK COUNTY TRAILER","17-031-1601","AQS"
"04/15/1991","69","","FIRESTATION","17-031-1018","AQS"
"04/16/1991","103","","COOK COUNTY TRAILER","17-031-8003","AQS"
"04/17/1991","108","","Portage- Hwy 12","18-127-0023","AQS"
"04/18/1991","110","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/19/1991","107","","Portage- Hwy 12","18-127-0023","AQS"
"04/20/1991","52","","","18-073-0003","AQS"
"04/21/1991","51","","","55-059-0016","AQS"
"04/22/1991","124","","FIRESTATION","17-031-1018","AQS"
"04/23/1991","49","","NIPSCO Dunes Acres","18-127-0011","AQS"
"04/24/1991","101","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/25/1991","124","","","18-089-2006","AQS"
"04/26/1991","104","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/27/1991","115","","","18-127-0018","AQS"
"04/28/1991","86","","EISENHOWER HS","17-031-2001","AQS"
"04/29/1991","111","","EISENHOWER HS","17-031-2001","AQS"
"04/30/1991","87","","EISENHOWER HS","17-031-2001","AQS"
"05/01/1991","85","","NIPSCO Dunes Acres","18-127-0011","AQS"
"05/02/1991","111","","","18-127-0020","AQS"
"05/03/1991","128","","Portage- Hwy 12","18-127-0023","AQS"
"05/04/1991","104","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/05/1991","54","","NIPSCO Dunes Acres","18-127-0011","AQS"
"05/06/1991","110","","COOK COUNTY TRAILER","17-031-1601","AQS"
"05/07/1991","118","","COOK COUNTY TRAILER","17-031-1601","AQS"
"05/08/1991","91","","","18-089-2006","AQS"
"05/09/1991","107","","COOK COUNTY TRAILER","17-031-8003","AQS"
"05/10/1991","143","","","17-031-0059","AQS"
"05/11/1991","115","","EISENHOWER HS","17-031-2001","AQS"
"05/12/1991","117","","EISENHOWER HS","17-031-2001","AQS"
"05/13/1991","62","","FIRESTATION","17-031-1018","AQS"
"05/14/1991","92","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/15/1991","104","","EISENHOWER HS","17-031-2001","AQS"
"05/16/1991","101","","FIRESTATION","17-031-1018","AQS"
"05/17/1991","150","","","18-127-0020","AQS"
"05/18/1991","87","","","17-031-0059","AQS"
"05/19/1991","106","","Portage- Hwy 12","18-127-0023","AQS"
"05/20/1991","139","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/21/1991","111","","","18-089-2006","AQS"
"05/22/1991","59","","COOK COUNTY TRAILER","17-031-4002","AQS"
"05/23/1991","119","","EISENHOWER HS","17-031-2001","AQS"
"05/24/1991","155","","EISENHOWER HS","17-031-2001","AQS"
"05/25/1991","132","","EISENHOWER HS","17-031-2001","AQS"
"05/26/1991","176","","EISENHOWER HS","17-031-2001","AQS"
"05/27/1991","147","","EISENHOWER HS","17-031-2001","AQS"
"05/28/1991","50","","EISENHOWER HS","17-031-2001","AQS"
"05/29/1991","117","","EISENHOWER HS","17-031-2001","AQS"
"05/30/1991","69","","EISENHOWER HS","17-031-2001","AQS"
"05/31/1991","76","","EISENHOWER HS","17-031-2001","AQS"
"06/01/1991","105","","EISENHOWER HS","17-031-2001","AQS"
"06/02/1991","114","","NIPSCO Dunes Acres","18-127-0011","AQS"
"06/03/1991","108","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"06/04/1991","115","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"06/05/1991","191","","Portage- Hwy 12","18-127-0023","AQS"
"06/06/1991","106","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"06/07/1991","91","","","18-127-0018","AQS"
"06/08/1991","122","","","18-089-2006","AQS"
"06/09/1991","128","","","17-031-0039","AQS"
"06/10/1991","108","","EISENHOWER HS","17-031-2001","AQS"
"06/11/1991","103","","EISENHOWER HS","17-031-2001","AQS"
"06/12/1991","157","","Portage- Hwy 12","18-127-0023","AQS"
"06/13/1991","94","","","18-089-2006","AQS"
"06/14/1991","149","","EISENHOWER HS","17-031-2001","AQS"
"06/15/1991","104","","EISENHOWER HS","17-031-2001","AQS"
"06/16/1991","43","","COOK COUNTY TRAILER","17-031-4002","AQS"
"06/17/1991","112","","Portage- Hwy 12","18-127-0023","AQS"
"06/18/1991","70","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"06/19/1991","104","","","18-127-0006","AQS"
"06/20/1991","120","","","17-031-0059","AQS"
"06/21/1991","102","","EISENHOWER HS","17-031-2001","AQS"
"06/22/1991","87","","Portage- Hwy 12","18-127-0023","AQS"
"06/23/1991","170","","Portage- Hwy 12","18-127-0023","AQS"
"06/24/1991","113","","Portage- Hwy 12","18-127-0023","AQS"
"06/25/1991","87","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"06/26/1991","200","","EISENHOWER HS","17-031-2001","AQS"
"06/27/1991","110","","EISENHOWER HS","17-031-2001","AQS"
"06/28/1991","104","","EISENHOWER HS","17-031-2001","AQS"
"06/29/1991","95","","COOK COUNTY TRAILER","17-031-4002","AQS"
"06/30/1991","130","","Portage- Hwy 12","18-127-0023","AQS"
"07/01/1991","87","","EISENHOWER HS","17-031-2001","AQS"
"07/02/1991","87","","FIRESTATION","17-031-1018","AQS"
"07/03/1991","100","","","18-127-0017","AQS"
"07/04/1991","69","","COOK COUNTY TRAILER","17-031-1601","AQS"
"07/05/1991","113","","","18-127-0018","AQS"
"07/06/1991","62","","COOK COUNTY TRAILER","17-031-4002","AQS"
"07/07/1991","71","","EISENHOWER HS","17-031-2001","AQS"
"07/08/1991","110","","","18-127-0006","AQS"
"07/09/1991","102","","","18-089-2006","AQS"
"07/10/1991","79","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/11/1991","84","","COOK COUNTY TRAILER","17-031-4002","AQS"
"07/12/1991","69","","FIRESTATION","17-031-1018","AQS"
"07/13/1991","85","","","18-127-0006","AQS"
"07/14/1991","57","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/15/1991","103","","","17-031-0059","AQS"
"07/16/1991","105","","COOK COUNTY TRAILER","17-031-4002","AQS"
"07/17/1991","105","","","17-031-0039","AQS"
"07/18/1991","85","","COOK COUNTY TRAILER","17-031-1601","AQS"
"07/19/1991","107","","COOK COUNTY TRAILER","17-031-4002","AQS"
"07/20/1991","105","","EISENHOWER HS","17-031-2001","AQS"
"07/21/1991","101","","COOK COUNTY TRAILER","17-031-4002","AQS"
"07/22/1991","64","","COOK COUNTY TRAILER","17-031-4002","AQS"
"07/23/1991","115","","FIRESTATION","17-031-1018","AQS"
"07/24/1991","102","","","18-127-0006","AQS"
"07/25/1991","97","","NIPSCO Dunes Acres","18-127-0011","AQS"
"07/26/1991","62","","","18-127-0018","AQS"
"07/27/1991","121","","","18-127-0018","AQS"
"07/28/1991","81","","","18-127-0018","AQS"
"07/29/1991","108","","EISENHOWER HS","17-031-2001","AQS"
"07/30/1991","47","","","18-089-2006","AQS"
"07/31/1991","111","","EISENHOWER HS","17-031-2001","AQS"
"08/01/1991","132","","FIRESTATION","17-031-1018","AQS"
"08/02/1991","105","","Portage- Hwy 12","18-127-0023","AQS"
"08/03/1991","50","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/04/1991","69","","Portage- Hwy 12","18-127-0023","AQS"
"08/05/1991","85","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/06/1991","80","","SE POLICE STATION","17-031-0050","AQS"
"08/07/1991","87","","","18-089-2006","AQS"
"08/08/1991","105","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/09/1991","113","","","18-127-0020","AQS"
"08/10/1991","61","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/11/1991","74","","EISENHOWER HS","17-031-2001","AQS"
"08/12/1991","105","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/13/1991","67","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/14/1991","84","","FIRESTATION","17-031-1018","AQS"
"08/15/1991","114","","COOK COUNTY TRAILER","17-031-1601","AQS"
"08/16/1991","106","","COOK COUNTY TRAILER","17-031-1601","AQS"
"08/17/1991","117","","EISENHOWER HS","17-031-2001","AQS"
"08/18/1991","77","","NIPSCO Dunes Acres","18-127-0011","AQS"
"08/19/1991","102","","","18-127-0006","AQS"
"08/20/1991","69","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/21/1991","144","","COOK COUNTY TRAILER","17-031-4002","AQS"
"08/22/1991","86","","NIPSCO Dunes Acres","18-127-0011","AQS"
"08/23/1991","105","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/24/1991","105","","","18-089-2006","AQS"
"08/25/1991","95","","EISENHOWER HS","17-031-2001","AQS"
"08/26/1991","112","","COOK COUNTY TRAILER","17-031-1601","AQS"
"08/27/1991","122","","EISENHOWER HS","17-031-2001","AQS"
"08/28/1991","105","","","18-073-0003","AQS"
"08/29/1991","101","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/30/1991","71","","","18-089-2006","AQS"
"08/31/1991","109","","Portage- Hwy 12","18-127-0023","AQS"
"09/01/1991","102","","EISENHOWER HS","17-031-2001","AQS"
"09/02/1991","95","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/03/1991","81","","EISENHOWER HS","17-031-2001","AQS"
"09/04/1991","76","","Portage- Hwy 12","18-127-0023","AQS"
"09/05/1991","101","","","18-127-0020","AQS"
"09/06/1991","111","","EISENHOWER HS","17-031-2001","AQS"
"09/07/1991","125","","EISENHOWER HS","17-031-2001","AQS"
"09/08/1991","115","","EISENHOWER HS","17-031-2001","AQS"
"09/09/1991","163","","EISENHOWER HS","17-031-2001","AQS"
"09/10/1991","71","","NIPSCO Dunes Acres","18-127-0011","AQS"
"09/11/1991","110","","","18-127-0017","AQS"
"09/12/1991","123","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/13/1991","101","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/14/1991","54","","","18-127-0018","AQS"
"09/15/1991","69","","COOK COUNTY TRAILER","17-031-4002","AQS"
"09/16/1991","100","","FIRESTATION","17-031-1018","AQS"
"09/17/1991","71","","","18-127-0017","AQS"
"09/18/1991","101","","FIRESTATION","17-031-1018","AQS"
"09/19/1991","82","","","17-031-0037","AQS"
"09/20/1991","67","","","18-089-2006","AQS"
"09/21/1991","90","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/22/1991","89","","EISENHOWER HS","17-031-2001","AQS"
"09/23/1991","65","","","18-127-0017","AQS"
"09/24/1991","86","","","18-089-2006","AQS"
"09/25/1991","94","","WATER PLANT WEST","17-197-0013","AQS"
"09/26/1991","102","","FIRESTATION","17-031-1018","AQS"
"09/27/1991","106","","FIRESTATION","17-031-1018","AQS"
"09/28/1991","94","","SE POLICE STATION","17-031-0050","AQS"
"09/29/1991","108","","","18-089-1016","AQS"
"09/30/1991","82","","FIRESTATION","17-031-1018","AQS"
"10/01/1991","102","","EISENHOWER HS","17-031-2001","AQS"
"10/02/1991","84","","EISENHOWER HS","17-031-2001","AQS"
"10/03/1991","60","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"10/04/1991","85","","EISENHOWER HS","17-031-2001","AQS"
"10/05/1991","95","","FIRESTATION","17-031-1018","AQS"
"10/06/1991","66","","COOK COUNTY TRAILER","17-031-1601","AQS"
"10/07/1991","102","","EISENHOWER HS","17-031-2001","AQS"
"10/08/1991","145","","EISENHOWER HS","17-031-2001","AQS"
"10/09/1991","116","","WATER PLANT WEST","17-197-0013","AQS"
"10/10/1991","92","","WATER PLANT WEST","17-197-0013","AQS"
"10/11/1991","56","","FIRESTATION","17-031-1018","AQS"
"10/12/1991","81","","Portage- Hwy 12","18-127-0023","AQS"
"10/13/1991","72","","","18-127-0006","AQS"
"10/14/1991","141","","EISENHOWER HS","17-031-2001","AQS"
"10/15/1991","67","","COOK COUNTY TRAILER","17-031-1601","AQS"
"10/16/1991","162","","EISENHOWER HS","17-031-2001","AQS"
"10/17/1991","194","","EISENHOWER HS","17-031-2001","AQS"
"10/18/1991","102","","Portage- Hwy 12","18-127-0023","AQS"
"10/19/1991","57","","COOK COUNTY TRAILER","17-031-1601","AQS"
"10/20/1991","76","","EISENHOWER HS","17-031-2001","AQS"
"10/21/1991","72","","EISENHOWER HS","17-031-2001","AQS"
"10/22/1991","111","","EISENHOWER HS","17-031-2001","AQS"
"10/23/1991","141","","EISENHOWER HS","17-031-2001","AQS"
"10/24/1991","132","","EISENHOWER HS","17-031-2001","AQS"
"10/25/1991","105","","EISENHOWER HS","17-031-2001","AQS"
"10/26/1991","43","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"10/27/1991","69","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"10/28/1991","125","","","18-089-2006","AQS"
"10/29/1991","144","","EISENHOWER HS","17-031-2001","AQS"
"10/30/1991","60","","","18-127-0018","AQS"
"10/31/1991","60","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"11/01/1991","127","","","18-089-2006","AQS"
"11/02/1991","99","","COOK COUNTY TRAILER","17-031-1601","AQS"
"11/03/1991","95","","COOK COUNTY TRAILER","17-031-1601","AQS"
"11/04/1991","64","","COOK COUNTY TRAILER","17-031-1601","AQS"
"11/05/1991","136","","EISENHOWER HS","17-031-2001","AQS"
"11/06/1991","50","","","18-127-0018","AQS"
"11/07/1991","56","","FIRESTATION","17-031-1018","AQS"
"11/08/1991","113","","","17-031-0039","AQS"
"11/09/1991","110","","WATER PLANT WEST","17-197-0013","AQS"
"11/10/1991","116","","COOK COUNTY TRAILER","17-031-1601","AQS"
"11/11/1991","43","","","18-127-0018","AQS"
"11/12/1991","56","","","18-127-0018","AQS"
"11/13/1991","108","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/14/1991","198","","EISENHOWER HS","17-031-2001","AQS"
"11/15/1991","154","","EISENHOWER HS","17-031-2001","AQS"
"11/16/1991","81","","NIPSCO Wheatfield","18-073-0002","AQS"
"11/17/1991","128","","","18-089-2006","AQS"
"11/18/1991","200","","EISENHOWER HS","17-031-2001","AQS"
"11/19/1991","200","","EISENHOWER HS","17-031-2001","AQS"
"11/20/1991","85","","EISENHOWER HS","17-031-2001","AQS"
"11/21/1991","102","","WATER PLANT WEST","17-197-0013","AQS"
"11/22/1991","87","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/23/1991","49","","EISENHOWER HS","17-031-2001","AQS"
"11/24/1991","75","","NIPSCO Dunes Acres","18-127-0011","AQS"
"11/25/1991","81","","NIPSCO Dunes Acres","18-127-0011","AQS"
"11/26/1991","110","","WATER PLANT WEST","17-197-0013","AQS"
"11/27/1991","116","","EISENHOWER HS","17-031-2001","AQS"
"11/28/1991","66","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"11/29/1991","200","","EISENHOWER HS","17-031-2001","AQS"
"11/30/1991","197","","EISENHOWER HS","17-031-2001","AQS"
"12/01/1991","76","","Portage- Hwy 12","18-127-0023","AQS"
"12/02/1991","57","","COOK COUNTY TRAILER","17-031-1601","AQS"
"12/03/1991","62","","","18-127-0020","AQS"
"12/04/1991","59","","","18-127-0020","AQS"
"12/05/1991","196","","EISENHOWER HS","17-031-2001","AQS"
"12/06/1991","110","","EISENHOWER HS","17-031-2001","AQS"
"12/07/1991","56","","EISENHOWER HS","17-031-2001","AQS"
"12/08/1991","59","","COOK COUNTY TRAILER","17-031-4002","AQS"
"12/09/1991","97","","COOK COUNTY TRAILER","17-031-1601","AQS"
"12/10/1991","103","","COOK COUNTY TRAILER","17-031-4002","AQS"
"12/11/1991","80","","COOK COUNTY TRAILER","17-031-4002","AQS"
"12/12/1991","60","","EISENHOWER HS","17-031-2001","AQS"
"12/13/1991","79","","NIPSCO Wheatfield","18-073-0002","AQS"
"12/14/1991","69","","NIPSCO Dunes Acres","18-127-0011","AQS"
"12/15/1991","75","","","18-127-0018","AQS"
"12/16/1991","72","","","18-127-0018","AQS"
"12/17/1991","134","","FIRESTATION","17-031-1018","AQS"
"12/18/1991","74","","EISENHOWER HS","17-031-2001","AQS"
"12/19/1991","75","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"12/20/1991","102","","","18-127-0018","AQS"
"12/21/1991","60","","COOK COUNTY TRAILER","17-031-4002","AQS"
"12/22/1991","87","","","18-127-0018","AQS"
"12/23/1991","107","","","18-127-0018","AQS"
"12/24/1991","102","","COOK COUNTY TRAILER","17-031-1601","AQS"
"12/25/1991","61","","MORTON ARBORETUM","17-043-6001","AQS"
"12/26/1991","119","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"12/27/1991","59","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"12/28/1991","100","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"12/29/1991","41","","","18-127-0017","AQS"
"12/30/1991","46","","","18-127-0017","AQS"
"12/31/1991","50","","","18-127-0006","AQS"
"01/01/1992","37","","FIRESTATION","17-031-1018","AQS"
"01/02/1992","54","","FIRESTATION","17-031-1018","AQS"
"01/03/1992","75","","","18-073-0003","AQS"
"01/04/1992","110","","FIRESTATION","17-031-1018","AQS"
"01/05/1992","106","","FIRESTATION","17-031-1018","AQS"
"01/06/1992","107","","","18-127-0020","AQS"
"01/07/1992","114","","","17-031-0059","AQS"
"01/08/1992","31","","EISENHOWER HS","17-031-2001","AQS"
"01/09/1992","91","","COOK COUNTY TRAILER","17-031-1601","AQS"
"01/10/1992","94","","COOK COUNTY TRAILER","17-031-1601","AQS"
"01/11/1992","113","","COOK COUNTY TRAILER","17-031-4002","AQS"
"01/12/1992","104","","EISENHOWER HS","17-031-2001","AQS"
"01/13/1992","108","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"01/14/1992","101","","Portage- Hwy 12","18-127-0023","AQS"
"01/15/1992","110","","FIRESTATION","17-031-1018","AQS"
"01/16/1992","105","","COOK COUNTY TRAILER","17-031-1601","AQS"
"01/17/1992","129","","FIRESTATION","17-031-1018","AQS"
"01/18/1992","101","","FIRESTATION","17-031-1018","AQS"
"01/19/1992","141","","EISENHOWER HS","17-031-2001","AQS"
"01/20/1992","76","","FIRESTATION","17-031-1018","AQS"
"01/21/1992","101","","","18-127-0020","AQS"
"01/22/1992","97","","EISENHOWER HS","17-031-2001","AQS"
"01/23/1992","113","","FIRESTATION","17-031-1018","AQS"
"01/24/1992","124","","FIRESTATION","17-031-1018","AQS"
"01/25/1992","62","","","17-031-0059","AQS"
"01/26/1992","128","","WATER PLANT WEST","17-197-0013","AQS"
"01/27/1992","117","","EISENHOWER HS","17-031-2001","AQS"
"01/28/1992","87","","","18-127-0017","AQS"
"01/29/1992","132","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"01/30/1992","60","","","18-127-0017","AQS"
"01/31/1992","41","","FIRESTATION","17-031-1018","AQS"
"02/01/1992","102","","Portage- Hwy 12","18-127-0023","AQS"
"02/02/1992","91","","EISENHOWER HS","17-031-2001","AQS"
"02/03/1992","105","","","17-031-0039","AQS"
"02/04/1992","46","","","18-073-0003","AQS"
"02/05/1992","75","","WATER PLANT WEST","17-197-0013","AQS"
"02/06/1992","123","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"02/07/1992","57","","FIRESTATION","17-031-1018","AQS"
"02/08/1992","56","","","18-127-0017","AQS"
"02/09/1992","115","","","18-127-0020","AQS"
"02/10/1992","113","","EISENHOWER HS","17-031-2001","AQS"
"02/11/1992","60","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"02/12/1992","95","","","17-031-0059","AQS"
"02/13/1992","76","","","18-127-0020","AQS"
"02/14/1992","59","","","17-031-0059","AQS"
"02/15/1992","82","","","18-127-0017","AQS"
"02/16/1992","47","","","18-127-0017","AQS"
"02/17/1992","54","","","17-031-0059","AQS"
"02/18/1992","79","","","17-031-0059","AQS"
"02/19/1992","47","","COOK COUNTY TRAILER","17-031-1601","AQS"
"02/20/1992","103","","EISENHOWER HS","17-031-2001","AQS"
"02/21/1992","79","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"02/22/1992","92","","WATER PLANT WEST","17-197-0013","AQS"
"02/23/1992","74","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"02/24/1992","54","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"02/25/1992","72","","FIRESTATION","17-031-1018","AQS"
"02/26/1992","79","","COOK COUNTY TRAILER","17-031-1601","AQS"
"02/27/1992","66","","","18-127-0017","AQS"
"02/28/1992","69","","Portage- Hwy 12","18-127-0023","AQS"
"02/29/1992","103","","FIRESTATION","17-031-1018","AQS"
"03/01/1992","46","","FIRESTATION","17-031-1018","AQS"
"03/02/1992","155","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/03/1992","146","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/04/1992","102","","Portage- Hwy 12","18-127-0023","AQS"
"03/05/1992","94","","","18-089-2006","AQS"
"03/06/1992","81","","","18-089-2006","AQS"
"03/07/1992","43","","","55-059-0016","AQS"
"03/08/1992","62","","","18-127-0017","AQS"
"03/09/1992","107","","EISENHOWER HS","17-031-2001","AQS"
"03/10/1992","64","","","18-073-0003","AQS"
"03/11/1992","59","","FIRESTATION","17-031-1018","AQS"
"03/12/1992","43","","","18-127-0017","AQS"
"03/13/1992","64","","NIPSCO Dunes Acres","18-127-0011","AQS"
"03/14/1992","20","","FIRESTATION","17-031-1018","AQS"
"03/15/1992","102","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/16/1992","81","","WATER PLANT WEST","17-197-0013","AQS"
"03/17/1992","131","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/18/1992","109","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"03/19/1992","102","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/20/1992","134","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/21/1992","77","","","18-089-2006","AQS"
"03/22/1992","137","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/23/1992","75","","","18-127-0020","AQS"
"03/24/1992","81","","WATER PLANT WEST","17-197-0013","AQS"
"03/25/1992","94","","EISENHOWER HS","17-031-2001","AQS"
"03/26/1992","114","","FIRESTATION","17-031-1018","AQS"
"03/27/1992","74","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/28/1992","97","","COOK COUNTY TRAILER","17-031-4002","AQS"
"03/29/1992","65","","","18-089-2006","AQS"
"03/30/1992","168","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/31/1992","90","","","17-031-0039","AQS"
"04/01/1992","100","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/02/1992","65","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/03/1992","200","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/04/1992","52","","Portage- Hwy 12","18-127-0023","AQS"
"04/05/1992","69","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/06/1992","118","","EISENHOWER HS","17-031-2001","AQS"
"04/07/1992","105","","COOK COUNTY TRAILER","17-031-1601","AQS"
"04/08/1992","106","","Portage- Hwy 12","18-127-0023","AQS"
"04/09/1992","99","","NIPSCO Wheatfield","18-073-0002","AQS"
"04/10/1992","99","","","18-089-2006","AQS"
"04/11/1992","117","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/12/1992","85","","Portage- Hwy 12","18-127-0023","AQS"
"04/13/1992","60","","","17-031-0059","AQS"
"04/14/1992","105","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/15/1992","71","","","17-031-0059","AQS"
"04/16/1992","108","","","55-059-0016","AQS"
"04/17/1992","46","","","18-073-0003","AQS"
"04/18/1992","87","","","18-089-2006","AQS"
"04/19/1992","102","","","18-089-2006","AQS"
"04/20/1992","55","","","18-089-2006","AQS"
"04/21/1992","37","","","17-031-0039","AQS"
"04/22/1992","44","","COOK COUNTY TRAILER","17-031-1601","AQS"
"04/23/1992","115","","WATER PLANT WEST","17-197-0013","AQS"
"04/24/1992","71","","","55-059-0016","AQS"
"04/25/1992","99","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/26/1992","87","","","18-073-0003","AQS"
"04/27/1992","67","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/28/1992","150","","EISENHOWER HS","17-031-2001","AQS"
"04/29/1992","153","","EISENHOWER HS","17-031-2001","AQS"
"04/30/1992","170","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/01/1992","102","","EISENHOWER HS","17-031-2001","AQS"
"05/02/1992","119","","FIRESTATION","17-031-1018","AQS"
"05/03/1992","132","","Portage- Hwy 12","18-127-0023","AQS"
"05/04/1992","168","","Portage- Hwy 12","18-127-0023","AQS"
"05/05/1992","65","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/06/1992","128","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/07/1992","110","","","17-031-0059","AQS"
"05/08/1992","110","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/09/1992","132","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/10/1992","120","","","18-089-2006","AQS"
"05/11/1992","108","","EISENHOWER HS","17-031-2001","AQS"
"05/12/1992","99","","EISENHOWER HS","17-031-2001","AQS"
"05/13/1992","115","","Portage- Hwy 12","18-127-0023","AQS"
"05/14/1992","123","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/15/1992","117","","","17-031-0059","AQS"
"05/16/1992","102","","EISENHOWER HS","17-031-2001","AQS"
"05/17/1992","103","","EISENHOWER HS","17-031-2001","AQS"
"05/18/1992","123","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/19/1992","200","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/20/1992","77","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/21/1992","114","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/22/1992","85","","COOK COUNTY TRAILER","17-031-4002","AQS"
"05/23/1992","108","","Portage- Hwy 12","18-127-0023","AQS"
"05/24/1992","108","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/25/1992","200","","Portage- Hwy 12","18-127-0023","AQS"
"05/26/1992","100","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/27/1992","97","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/28/1992","113","","","18-089-2006","AQS"
"05/29/1992","126","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/30/1992","118","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/31/1992","141","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"06/01/1992","153","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"06/02/1992","113","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
