"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"01/03/1999","52","","Union City","34-017-2002","AQS"
"01/06/1999","84","","Jersey City Firehouse","34-017-1003","AQS"
"01/09/1999","104","","","34-013-0011","AQS"
"01/12/1999","81","","Jersey City Firehouse","34-017-1003","AQS"
"01/15/1999","64","","Union City","34-017-2002","AQS"
"01/18/1999","72","","Union City","34-017-2002","AQS"
"01/21/1999","137","","Jersey City Firehouse","34-017-1003","AQS"
"01/24/1999","35","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"01/27/1999","102","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"01/30/1999","67","","","34-013-0011","AQS"
"02/02/1999","78","","","34-013-0011","AQS"
"02/05/1999","42","","","34-013-0011","AQS"
"02/08/1999","79","","Elizabeth Lab","34-039-0004","AQS"
"02/14/1999","59","","Fort Lee Library","34-003-0003","AQS"
"02/17/1999","136","","Elizabeth Lab","34-039-0004","AQS"
"02/18/1999","78","","Toms River","34-029-2002","AQS"
"02/20/1999","55","","Jersey City Firehouse","34-017-1003","AQS"
"02/23/1999","71","","Elizabeth Lab","34-039-0004","AQS"
"02/26/1999","47","","Jersey City Firehouse","34-017-1003","AQS"
"03/01/1999","46","","Jersey City Firehouse","34-017-1003","AQS"
"03/04/1999","37","","","34-013-0011","AQS"
"03/07/1999","33","","Fort Lee Library","34-003-0003","AQS"
"03/10/1999","35","","Jersey City Firehouse","34-017-1003","AQS"
"03/13/1999","27","","Jersey City Firehouse","34-017-1003","AQS"
"03/16/1999","56","","Elizabeth Lab","34-039-0004","AQS"
"03/19/1999","26","","Elizabeth Lab","34-039-0004","AQS"
"03/22/1999","44","","Elizabeth Lab","34-039-0004","AQS"
"03/25/1999","51","","Toms River","34-029-2002","AQS"
"03/28/1999","45","","Elizabeth Lab","34-039-0004","AQS"
"03/31/1999","77","","Jersey City Firehouse","34-017-1003","AQS"
"04/03/1999","52","","Fort Lee Library","34-003-0003","AQS"
"04/06/1999","62","","","34-013-0011","AQS"
"04/09/1999","56","","Elizabeth Lab","34-039-0004","AQS"
"04/12/1999","37","","Elizabeth Lab","34-039-0004","AQS"
"04/15/1999","35","","Jersey City Firehouse","34-017-1003","AQS"
"04/18/1999","39","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"04/21/1999","61","","Elizabeth Lab","34-039-0004","AQS"
"04/24/1999","23","","","34-013-0011","AQS"
"04/27/1999","21","","Elizabeth Lab","34-039-0004","AQS"
"04/30/1999","52","","","34-013-0011","AQS"
"05/03/1999","39","","Elizabeth Lab","34-039-0004","AQS"
"05/06/1999","82","","","34-013-0011","AQS"
"05/09/1999","55","","","34-013-0011","AQS"
"05/12/1999","67","","Elizabeth Lab","34-039-0004","AQS"
"05/15/1999","37","","","34-013-0011","AQS"
"05/18/1999","56","","Elizabeth Lab","34-039-0004","AQS"
"05/21/1999","92","","NEWARK-WILLIS CENTER","34-013-0015","AQS"
"05/24/1999","131","","NEWARK-WILLIS CENTER","34-013-0015","AQS"
"05/27/1999","30","","NEWARK-WILLIS CENTER","34-013-0015","AQS"
"05/30/1999","86","","","34-013-0011","AQS"
"06/02/1999","89","","Jersey City Firehouse","34-017-1003","AQS"
"06/05/1999","53","","Elizabeth Lab","34-039-0004","AQS"
"06/08/1999","111","","Toms River","34-029-2002","AQS"
"06/11/1999","62","","Morristown Amb Squad","34-027-0004","AQS"
"06/14/1999","65","","Elizabeth Lab","34-039-0004","AQS"
"06/17/1999","59","","Morristown Amb Squad","34-027-0004","AQS"
"06/19/1999","54","","Jersey City Firehouse","34-017-1003","AQS"
"06/20/1999","50","","Elizabeth Lab","34-039-0004","AQS"
"06/22/1999","60","","Jersey City Firehouse","34-017-1003","AQS"
"06/23/1999","72","","Fort Lee Library","34-003-0003","AQS"
"06/26/1999","83","","Chester","34-027-3001","AQS"
"06/28/1999","56","","Jersey City Firehouse","34-017-1003","AQS"
"06/29/1999","82","","Morristown Amb Squad","34-027-0004","AQS"
"07/01/1999","68","","","36-005-0073","AQS"
"07/02/1999","92","","Morristown Amb Squad","34-027-0004","AQS"
"07/03/1999","104","","","36-005-0073","AQS"
"07/04/1999","110","","","36-005-0073","AQS"
"07/05/1999","104","","Toms River","34-029-2002","AQS"
"07/06/1999","92","","","36-005-0073","AQS"
"07/08/1999","54","","Toms River","34-029-2002","AQS"
"07/09/1999","64","","","36-005-0073","AQS"
"07/10/1999","63","","","36-005-0073","AQS"
"07/11/1999","75","","Elizabeth Lab","34-039-0004","AQS"
"07/13/1999","25","","","36-005-0073","AQS"
"07/14/1999","52","","","34-013-0011","AQS"
"07/17/1999","126","","POUGHKEEPSIE HIGH SCHOOL","36-027-1004","AQS"
"07/20/1999","111","","Morristown Amb Squad","34-027-0004","AQS"
"07/23/1999","87","","Elizabeth Lab","34-039-0004","AQS"
"07/26/1999","81","","GREENPOINT","36-047-0011","AQS"
"07/29/1999","82","","","36-047-0076","AQS"
"07/31/1999","103","","","36-061-0010","AQS"
"08/01/1999","81","","HEMPSTEAD","36-059-0008","AQS"
"08/02/1999","50","","","36-061-0010","AQS"
"08/03/1999","40","","","36-061-0010","AQS"
"08/04/1999","92","","","34-013-0011","AQS"
"08/05/1999","66","","","36-061-0010","AQS"
"08/06/1999","56","","","36-061-0010","AQS"
"08/07/1999","55","","Toms River","34-029-2002","AQS"
"08/08/1999","96","","","36-061-0010","AQS"
"08/10/1999","47","","PS 59","36-061-0056","AQS"
"08/13/1999","89","","Paterson","34-031-0005","AQS"
"08/14/1999","62","","","36-061-0010","AQS"
"08/15/1999","45","","","36-061-0010","AQS"
"08/16/1999","54","","PS 59","36-061-0056","AQS"
"08/17/1999","94","","","36-061-0010","AQS"
"08/18/1999","80","","","36-061-0010","AQS"
"08/19/1999","45","","Elizabeth Lab","34-039-0004","AQS"
"08/21/1999","22","","","36-061-0010","AQS"
"08/22/1999","31","","Union City","34-017-2002","AQS"
"08/23/1999","52","","","36-061-0010","AQS"
"08/25/1999","64","","POUGHKEEPSIE HIGH SCHOOL","36-027-1004","AQS"
"08/26/1999","52","","","36-061-0010","AQS"
"08/27/1999","65","","","36-061-0010","AQS"
"08/28/1999","101","","","36-061-0010","AQS"
"08/29/1999","82","","","36-061-0010","AQS"
"08/30/1999","19","","","36-061-0010","AQS"
"08/31/1999","89","","","34-013-0011","AQS"
"09/01/1999","24","","","36-061-0010","AQS"
"09/02/1999","40","","","36-061-0010","AQS"
"09/03/1999","61","","Elizabeth Lab","34-039-0004","AQS"
"09/04/1999","50","","","36-061-0010","AQS"
"09/06/1999","44","","Morristown Amb Squad","34-027-0004","AQS"
"09/09/1999","115","","Elizabeth Lab","34-039-0004","AQS"
"09/11/1999","61","","","36-061-0010","AQS"
"09/12/1999","55","","Union City","34-017-2002","AQS"
"09/13/1999","54","","","36-061-0010","AQS"
"09/14/1999","61","","","36-061-0010","AQS"
"09/15/1999","90","","Elizabeth Lab","34-039-0004","AQS"
"09/16/1999","24","","","36-061-0010","AQS"
"09/17/1999","18","","","36-061-0010","AQS"
"09/18/1999","40","","New Brunswick","34-023-0006","AQS"
"09/19/1999","49","","Paterson","34-031-0005","AQS"
"09/20/1999","56","","","36-061-0010","AQS"
"09/21/1999","58","","CANAL STREET","36-061-0062","AQS"
"09/23/1999","53","","","36-061-0010","AQS"
"09/24/1999","78","","","34-013-0011","AQS"
"09/25/1999","74","","","36-061-0010","AQS"
"09/26/1999","31","","","36-061-0010","AQS"
"09/27/1999","72","","PS 59","36-061-0056","AQS"
"09/28/1999","71","","","36-061-0010","AQS"
"09/29/1999","70","","","36-061-0010","AQS"
"09/30/1999","70","","","36-047-0076","AQS"
"10/01/1999","53","","","36-061-0010","AQS"
"10/02/1999","61","","","36-061-0010","AQS"
"10/03/1999","75","","Jersey City Firehouse","34-017-1003","AQS"
"10/04/1999","56","","","36-061-0010","AQS"
"10/05/1999","26","","","36-061-0010","AQS"
"10/06/1999","52","","PS 59","36-061-0056","AQS"
"10/07/1999","28","","","36-061-0010","AQS"
"10/08/1999","39","","","36-061-0010","AQS"
"10/09/1999","68","","","34-013-0011","AQS"
"10/10/1999","89","","","36-061-0010","AQS"
"10/11/1999","48","","","36-061-0010","AQS"
"10/12/1999","47","","Elizabeth Lab","34-039-0004","AQS"
"10/13/1999","38","","","36-061-0010","AQS"
"10/14/1999","25","","","36-061-0010","AQS"
"10/15/1999","54","","Elizabeth Lab","34-039-0004","AQS"
"10/16/1999","50","","IS 52","36-005-0110","AQS"
"10/17/1999","63","","IS 52","36-005-0110","AQS"
"10/18/1999","56","","GREENPOINT","36-047-0011","AQS"
"10/19/1999","37","","","36-061-0010","AQS"
"10/20/1999","64","","","36-061-0010","AQS"
"10/21/1999","62","","PS 59","36-061-0056","AQS"
"10/22/1999","77","","","36-061-0010","AQS"
"10/23/1999","30","","IS 52","36-005-0110","AQS"
"10/24/1999","33","","PS 59","36-061-0056","AQS"
"10/25/1999","38","","IS 52","36-005-0110","AQS"
"10/26/1999","59","","IS 52","36-005-0110","AQS"
"10/27/1999","56","","CANAL STREET","36-061-0062","AQS"
"10/28/1999","54","","IS 52","36-005-0110","AQS"
"10/29/1999","100","","IS 52","36-005-0110","AQS"
"10/30/1999","137","","Union City","34-017-2002","AQS"
"10/31/1999","91","","","36-061-0010","AQS"
"11/01/1999","68","","","36-061-0010","AQS"
"11/02/1999","130","","Jersey City Firehouse","34-017-1003","AQS"
"11/05/1999","67","","ROSLYN","36-059-0011","AQS"
"11/06/1999","48","","IS 52","36-005-0110","AQS"
"11/07/1999","22","","IS 52","36-005-0110","AQS"
"11/08/1999","56","","GREENPOINT","36-047-0011","AQS"
"11/09/1999","73","","","36-061-0010","AQS"
"11/10/1999","97","","","36-061-0010","AQS"
"11/11/1999","61","","Union City","34-017-2002","AQS"
"11/12/1999","36","","","36-061-0010","AQS"
"11/13/1999","58","","","36-061-0010","AQS"
"11/14/1999","91","","Union City","34-017-2002","AQS"
"11/15/1999","26","","","36-061-0010","AQS"
"11/16/1999","13","","Toms River","34-029-2002","AQS"
"11/17/1999","41","","GREENPOINT","36-047-0011","AQS"
"11/20/1999","75","","Paterson","34-031-0005","AQS"
"11/23/1999","113","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"11/24/1999","61","","","36-061-0010","AQS"
"11/25/1999","61","","","36-061-0010","AQS"
"11/26/1999","98","","NEWARK-WILLIS CENTER","34-013-0015","AQS"
"11/27/1999","42","","","36-061-0010","AQS"
"11/28/1999","36","","","36-061-0010","AQS"
"11/29/1999","54","","GREENPOINT","36-047-0011","AQS"
"11/30/1999","33","","","36-061-0010","AQS"
"12/01/1999","33","","","36-061-0010","AQS"
"12/02/1999","58","","PS 59","36-061-0056","AQS"
"12/03/1999","89","","","36-061-0010","AQS"
"12/04/1999","82","","","36-061-0010","AQS"
"12/05/1999","97","","MORRISANIA","36-005-0080","AQS"
"12/06/1999","75","","IS 52","36-005-0110","AQS"
"12/07/1999","36","","","36-061-0010","AQS"
"12/08/1999","89","","GREENPOINT","36-047-0011","AQS"
"12/09/1999","108","","","36-061-0010","AQS"
"12/11/1999","30","","PS 59","36-061-0056","AQS"
"12/12/1999","38","","IS 52","36-005-0110","AQS"
"12/13/1999","81","","IS 52","36-005-0110","AQS"
"12/14/1999","60","","Elizabeth Lab","34-039-0004","AQS"
"12/15/1999","33","","IS 52","36-005-0110","AQS"
"12/16/1999","50","","IS 52","36-005-0110","AQS"
"12/17/1999","59","","Union City","34-017-2002","AQS"
"12/18/1999","56","","IS 52","36-005-0110","AQS"
"12/19/1999","39","","IS 52","36-005-0110","AQS"
"12/20/1999","72","","Elizabeth Lab","34-039-0004","AQS"
"12/21/1999","38","","IS 52","36-005-0110","AQS"
"12/22/1999","50","","IS 52","36-005-0110","AQS"
"12/23/1999","75","","Union City","34-017-2002","AQS"
"12/24/1999","51","","","36-061-0010","AQS"
"12/25/1999","43","","","36-061-0010","AQS"
"12/26/1999","68","","PS 59","36-061-0056","AQS"
"12/27/1999","47","","","36-061-0010","AQS"
"12/28/1999","60","","","36-061-0010","AQS"
"12/29/1999","74","","GREENPOINT","36-047-0011","AQS"
"12/30/1999","69","","IS 52","36-005-0110","AQS"
"12/31/1999","93","","","36-061-0010","AQS"
"01/01/2000","118","","BOTANICAL GARDEN","36-005-0083","AQS"
"01/02/2000","121","","IS 52","36-005-0110","AQS"
"01/03/2000","92","","IS 52","36-005-0110","AQS"
"01/04/2000","64","","PS 59","36-061-0056","AQS"
"01/05/2000","33","","","36-061-0010","AQS"
"01/06/2000","39","","IS 52","36-005-0110","AQS"
"01/07/2000","76","","Jersey City Firehouse","34-017-1003","AQS"
"01/08/2000","64","","","36-061-0010","AQS"
"01/09/2000","82","","","36-061-0010","AQS"
"01/10/2000","73","","PS 59","36-061-0056","AQS"
"01/11/2000","40","","","36-061-0010","AQS"
"01/12/2000","48","","","36-061-0010","AQS"
"01/13/2000","55","","Elizabeth Lab","34-039-0004","AQS"
"01/14/2000","43","","","36-061-0010","AQS"
"01/16/2000","56","","PS 59","36-061-0056","AQS"
"01/19/2000","110","","MORRISANIA","36-005-0080","AQS"
"01/20/2000","70","","IS 52","36-005-0110","AQS"
"01/21/2000","32","","IS 52","36-005-0110","AQS"
"01/22/2000","56","","CANAL STREET","36-061-0062","AQS"
"01/24/2000","115","","","36-061-0010","AQS"
"01/25/2000","72","","CANAL STREET","36-061-0062","AQS"
"01/26/2000","52","","IS 52","36-005-0110","AQS"
"01/27/2000","34","","IS 52","36-005-0110","AQS"
"01/28/2000","56","","PS 59","36-061-0056","AQS"
"01/29/2000","53","","IS 52","36-005-0110","AQS"
"01/30/2000","98","","IS 52","36-005-0110","AQS"
"01/31/2000","86","","PS 59","36-061-0056","AQS"
"02/01/2000","78","","IS 52","36-005-0110","AQS"
"02/02/2000","27","","IS 52","36-005-0110","AQS"
"02/03/2000","82","","Union City","34-017-2002","AQS"
"02/06/2000","53","","Jersey City Firehouse","34-017-1003","AQS"
"02/09/2000","90","","PS 59","36-061-0056","AQS"
"02/10/2000","132","","","36-061-0010","AQS"
"02/11/2000","121","","","36-061-0010","AQS"
"02/12/2000","60","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"02/13/2000","69","","IS 52","36-005-0110","AQS"
"02/14/2000","62","","","36-061-0010","AQS"
"02/15/2000","62","","GREENPOINT","36-047-0011","AQS"
"02/16/2000","78","","","36-061-0010","AQS"
"02/17/2000","45","","","36-061-0010","AQS"
"02/18/2000","66","","Elizabeth Lab","34-039-0004","AQS"
"02/19/2000","63","","","36-061-0010","AQS"
"02/20/2000","66","","","36-061-0010","AQS"
"02/21/2000","77","","Rahway","34-039-2003","AQS"
"02/22/2000","108","","","36-061-0010","AQS"
"02/23/2000","92","","","36-061-0010","AQS"
"02/24/2000","120","","PS 59","36-061-0056","AQS"
"02/25/2000","83","","","36-061-0010","AQS"
"02/26/2000","52","","","36-061-0010","AQS"
"02/27/2000","79","","MORRISANIA","36-005-0080","AQS"
"02/28/2000","35","","","36-061-0010","AQS"
"02/29/2000","65","","Jersey City Firehouse","34-017-1003","AQS"
"03/01/2000","63","","Elizabeth Lab","34-039-0004","AQS"
"03/02/2000","40","","","36-061-0010","AQS"
"03/03/2000","29","","","36-061-0010","AQS"
"03/04/2000","32","","PS 59","36-061-0056","AQS"
"03/05/2000","42","","","36-061-0010","AQS"
"03/06/2000","30","","","36-061-0010","AQS"
"03/07/2000","78","","CANAL STREET","36-061-0062","AQS"
"03/08/2000","111","","","36-061-0010","AQS"
"03/09/2000","115","","","36-061-0010","AQS"
"03/10/2000","39","","PS 59","36-061-0056","AQS"
"03/11/2000","38","","","36-061-0010","AQS"
"03/12/2000","41","","","36-061-0010","AQS"
"03/13/2000","57","","GREENPOINT","36-047-0011","AQS"
"03/14/2000","64","","","36-061-0010","AQS"
"03/15/2000","69","","","36-061-0010","AQS"
"03/16/2000","75","","PS 59","36-061-0056","AQS"
"03/17/2000","39","","","36-061-0010","AQS"
"03/18/2000","33","","","36-061-0010","AQS"
"03/19/2000","53","","PS 59","36-061-0056","AQS"
"03/20/2000","51","","","36-061-0010","AQS"
"03/21/2000","68","","Elizabeth Lab","34-039-0004","AQS"
"03/22/2000","60","","New Brunswick","34-023-0006","AQS"
"03/23/2000","95","","Elizabeth Lab","34-039-0004","AQS"
"03/24/2000","72","","Elizabeth Lab","34-039-0004","AQS"
"03/25/2000","78","","PS 59","36-061-0056","AQS"
"03/26/2000","50","","","36-061-0010","AQS"
"03/27/2000","54","","Elizabeth Lab","34-039-0004","AQS"
"03/28/2000","68","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"03/29/2000","56","","","36-061-0010","AQS"
"03/30/2000","58","","","36-061-0010","AQS"
"03/31/2000","44","","CANAL STREET","36-061-0062","AQS"
"04/01/2000","52","","","36-061-0010","AQS"
"04/02/2000","59","","","36-061-0010","AQS"
"04/03/2000","98","","Union City","34-017-2002","AQS"
"04/04/2000","49","","","36-061-0010","AQS"
"04/05/2000","37","","","36-061-0010","AQS"
"04/06/2000","60","","PS 59","36-061-0056","AQS"
"04/07/2000","53","","","36-061-0010","AQS"
"04/08/2000","59","","","36-061-0010","AQS"
"04/09/2000","36","","PS 59","36-061-0056","AQS"
"04/10/2000","45","","","36-061-0010","AQS"
"04/11/2000","70","","Elizabeth Lab","34-039-0004","AQS"
"04/12/2000","61","","PS 59","36-061-0056","AQS"
"04/13/2000","45","","Elizabeth Lab","34-039-0004","AQS"
"04/14/2000","53","","Elizabeth Lab","34-039-0004","AQS"
"04/15/2000","94","","MORRISANIA","36-005-0080","AQS"
"04/16/2000","58","","","36-061-0010","AQS"
"04/17/2000","48","","","36-061-0010","AQS"
"04/18/2000","75","","CANAL STREET","36-061-0062","AQS"
"04/19/2000","45","","Elizabeth Lab","34-039-0004","AQS"
"04/20/2000","53","","Elizabeth Lab","34-039-0004","AQS"
"04/21/2000","41","","MORRISANIA","36-005-0080","AQS"
"04/22/2000","33","","","36-061-0010","AQS"
"04/23/2000","21","","","36-061-0010","AQS"
"04/24/2000","53","","Paterson","34-031-0005","AQS"
"04/25/2000","37","","Elizabeth Lab","34-039-0004","AQS"
"04/26/2000","41","","Elizabeth Lab","34-039-0004","AQS"
"04/27/2000","64","","PS 59","36-061-0056","AQS"
"04/28/2000","83","","","36-061-0010","AQS"
"04/29/2000","69","","Elizabeth Lab","34-039-0004","AQS"
"04/30/2000","43","","Jersey City Firehouse","34-017-1003","AQS"
"05/01/2000","46","","Elizabeth Lab","34-039-0004","AQS"
"05/02/2000","54","","IS 52","36-005-0110","AQS"
"05/03/2000","61","","Elizabeth Lab","34-039-0004","AQS"
"05/04/2000","57","","Elizabeth Lab","34-039-0004","AQS"
"05/05/2000","74","","IS 52","36-005-0110","AQS"
"05/06/2000","109","","Rahway","34-039-2003","AQS"
"05/07/2000","88","","","36-061-0010","AQS"
"05/08/2000","96","","IS 52","36-005-0110","AQS"
"05/09/2000","111","","PS 59","36-061-0056","AQS"
"05/10/2000","59","","","36-061-0010","AQS"
"05/11/2000","38","","","36-061-0010","AQS"
"05/12/2000","57","","Elizabeth Lab","34-039-0004","AQS"
"05/13/2000","65","","Elizabeth Lab","34-039-0004","AQS"
"05/14/2000","37","","Elizabeth Lab","34-039-0004","AQS"
"05/15/2000","66","","BOTANICAL GARDEN","36-005-0083","AQS"
"05/16/2000","55","","Elizabeth Lab","34-039-0004","AQS"
"05/17/2000","68","","Elizabeth Lab","34-039-0004","AQS"
"05/18/2000","76","","Elizabeth Lab","34-039-0004","AQS"
"05/19/2000","70","","Elizabeth Lab","34-039-0004","AQS"
"05/20/2000","49","","","36-061-0010","AQS"
"05/21/2000","68","","Union City","34-017-2002","AQS"
"05/22/2000","61","","","36-061-0010","AQS"
"05/23/2000","84","","Elizabeth Lab","34-039-0004","AQS"
"05/24/2000","59","","Elizabeth Lab","34-039-0004","AQS"
"05/25/2000","56","","","36-061-0010","AQS"
"05/26/2000","35","","","36-061-0010","AQS"
"05/27/2000","51","","PS 314","36-047-0052","AQS"
"05/28/2000","29","","","36-061-0010","AQS"
"05/29/2000","23","","Elizabeth Lab","34-039-0004","AQS"
"05/30/2000","93","","Union City","34-017-2002","AQS"
"05/31/2000","60","","Elizabeth Lab","34-039-0004","AQS"
"06/01/2000","96","","","36-061-0010","AQS"
"06/02/2000","116","","Elizabeth Lab","34-039-0004","AQS"
"06/03/2000","32","","","36-061-0010","AQS"
"06/04/2000","39","","","36-061-0010","AQS"
"06/05/2000","99","","IS 45","36-061-0079","AQS"
"06/06/2000","25","","Elizabeth Lab","34-039-0004","AQS"
"06/07/2000","35","","","36-061-0010","AQS"
"06/08/2000","75","","GREENPOINT","36-047-0011","AQS"
"06/09/2000","92","","Elizabeth Lab","34-039-0004","AQS"
"06/10/2000","124","","Elizabeth Lab","34-039-0004","AQS"
"06/11/2000","120","","BOTANICAL GARDEN","36-005-0083","AQS"
"06/12/2000","75","","Elizabeth Lab","34-039-0004","AQS"
"06/13/2000","57","","Elizabeth Lab","34-039-0004","AQS"
"06/14/2000","61","","Elizabeth Lab","34-039-0004","AQS"
"06/15/2000","78","","Elizabeth Lab","34-039-0004","AQS"
"06/16/2000","80","","Elizabeth Lab","34-039-0004","AQS"
"06/17/2000","72","","PS 59","36-061-0056","AQS"
"06/18/2000","60","","Elizabeth Lab","34-039-0004","AQS"
"06/19/2000","50","","","36-061-0010","AQS"
"06/20/2000","55","","BOTANICAL GARDEN","36-005-0083","AQS"
"06/21/2000","64","","Elizabeth Lab","34-039-0004","AQS"
"06/22/2000","71","","Elizabeth Lab","34-039-0004","AQS"
"06/23/2000","62","","Toms River","34-029-2002","AQS"
"06/24/2000","71","","Elizabeth Lab","34-039-0004","AQS"
"06/25/2000","70","","Elizabeth Lab","34-039-0004","AQS"
"06/26/2000","83","","Paterson","34-031-0005","AQS"
"06/27/2000","72","","","36-061-0010","AQS"
"06/28/2000","58","","Elizabeth Lab","34-039-0004","AQS"
"06/29/2000","73","","BOTANICAL GARDEN","36-005-0083","AQS"
"06/30/2000","55","","","36-061-0010","AQS"
"07/01/2000","54","","","36-061-0010","AQS"
"07/02/2000","97","","BRIARCLIFFE COLLEGE","36-059-0013","AQS"
"07/03/2000","104","","Elizabeth Lab","34-039-0004","AQS"
"07/04/2000","89","","","36-061-0010","AQS"
"07/05/2000","59","","Toms River","34-029-2002","AQS"
"07/06/2000","35","","","36-061-0010","AQS"
"07/07/2000","28","","","36-061-0010","AQS"
"07/08/2000","31","","BOTANICAL GARDEN","36-005-0083","AQS"
"07/09/2000","74","","Elizabeth Lab","34-039-0004","AQS"
"07/10/2000","91","","","36-061-0010","AQS"
"07/11/2000","41","","BOTANICAL GARDEN","36-005-0083","AQS"
"07/12/2000","39","","","36-061-0010","AQS"
"07/13/2000","56","","","36-061-0010","AQS"
"07/14/2000","58","","Elizabeth Lab","34-039-0004","AQS"
"07/15/2000","40","","Elizabeth Lab","34-039-0004","AQS"
"07/16/2000","60","","Elizabeth Lab","34-039-0004","AQS"
"07/17/2000","64","","POUGHKEEPSIE HIGH SCHOOL","36-027-1004","AQS"
"07/18/2000","91","","Elizabeth Lab","34-039-0004","AQS"
"07/19/2000","45","","","36-061-0010","AQS"
"07/20/2000","56","","BOTANICAL GARDEN","36-005-0083","AQS"
"07/21/2000","80","","Elizabeth Lab","34-039-0004","AQS"
"07/22/2000","60","","","36-061-0010","AQS"
"07/23/2000","44","","Jersey City Firehouse","34-017-1003","AQS"
"07/24/2000","65","","Elizabeth Lab","34-039-0004","AQS"
"07/25/2000","56","","Elizabeth Lab","34-039-0004","AQS"
"07/26/2000","94","","PS 29","36-081-0094","AQS"
"07/27/2000","59","","Elizabeth Lab","34-039-0004","AQS"
"07/28/2000","61","","Elizabeth Lab","34-039-0004","AQS"
"07/29/2000","59","","NEWBURGH","36-071-0002","AQS"
"07/30/2000","60","","Elizabeth Lab","34-039-0004","AQS"
"07/31/2000","76","","Elizabeth Lab","34-039-0004","AQS"
"08/01/2000","74","","Union City","34-017-2002","AQS"
"08/02/2000","89","","Elizabeth Lab","34-039-0004","AQS"
"08/03/2000","77","","Elizabeth Lab","34-039-0004","AQS"
"08/04/2000","69","","GREENPOINT","36-047-0011","AQS"
"08/05/2000","38","","","36-061-0010","AQS"
"08/06/2000","74","","IS 52","36-005-0110","AQS"
"08/07/2000","89","","PS 59","36-061-0056","AQS"
"08/08/2000","78","","","36-061-0010","AQS"
"08/09/2000","90","","Elizabeth Lab","34-039-0004","AQS"
"08/10/2000","68","","CANAL STREET","36-061-0062","AQS"
"08/11/2000","81","","Elizabeth Lab","34-039-0004","AQS"
"08/12/2000","49","","Elizabeth Lab","34-039-0004","AQS"
"08/13/2000","36","","New Brunswick","34-023-0006","AQS"
"08/14/2000","33","","","36-061-0010","AQS"
"08/15/2000","44","","","36-061-0010","AQS"
"08/16/2000","69","","PS 59","36-061-0056","AQS"
"08/17/2000","36","","Elizabeth Lab","34-039-0004","AQS"
"08/18/2000","63","","Elizabeth Lab","34-039-0004","AQS"
"08/19/2000","49","","Toms River","34-029-2002","AQS"
"08/20/2000","56","","","36-061-0010","AQS"
"08/21/2000","28","","Elizabeth Lab","34-039-0004","AQS"
"08/22/2000","55","","PS 59","36-061-0056","AQS"
"08/23/2000","85","","Elizabeth Lab","34-039-0004","AQS"
"08/24/2000","106","","","36-061-0010","AQS"
"08/25/2000","68","","PS 314","36-047-0052","AQS"
"08/26/2000","71","","","36-061-0010","AQS"
"08/27/2000","93","","Elizabeth Lab","34-039-0004","AQS"
"08/28/2000","105","","IS 45","36-061-0079","AQS"
"08/29/2000","66","","Elizabeth Lab","34-039-0004","AQS"
"08/30/2000","58","","","36-061-0010","AQS"
"08/31/2000","98","","Union City","34-017-2002","AQS"
"09/01/2000","37","","","36-061-0010","AQS"
"09/02/2000","62","","","36-061-0010","AQS"
"09/03/2000","74","","BOTANICAL GARDEN","36-005-0083","AQS"
"09/04/2000","56","","","36-061-0010","AQS"
"09/05/2000","22","","Elizabeth Lab","34-039-0004","AQS"
"09/06/2000","64","","PS 29","36-081-0094","AQS"
"09/07/2000","54","","Elizabeth Lab","34-039-0004","AQS"
"09/08/2000","60","","Elizabeth Lab","34-039-0004","AQS"
"09/09/2000","110","","Union City","34-017-2002","AQS"
"09/10/2000","103","","Elizabeth Lab","34-039-0004","AQS"
"09/11/2000","101","","","36-061-0010","AQS"
"09/12/2000","78","","Elizabeth Lab","34-039-0004","AQS"
"09/13/2000","41","","Elizabeth Lab","34-039-0004","AQS"
"09/14/2000","59","","Elizabeth Lab","34-039-0004","AQS"
"09/15/2000","94","","PS 29","36-081-0094","AQS"
"09/16/2000","24","","","36-061-0010","AQS"
"09/17/2000","42","","","36-061-0010","AQS"
"09/18/2000","71","","Union City","34-017-2002","AQS"
"09/19/2000","74","","Elizabeth Lab","34-039-0004","AQS"
"09/20/2000","75","","Elizabeth Lab","34-039-0004","AQS"
"09/21/2000","70","","PS 59","36-061-0056","AQS"
"09/22/2000","37","","","36-061-0010","AQS"
"09/23/2000","55","","Elizabeth Lab","34-039-0004","AQS"
"09/24/2000","52","","BOTANICAL GARDEN","36-005-0083","AQS"
"09/25/2000","28","","Elizabeth Lab","34-039-0004","AQS"
"09/26/2000","30","","Elizabeth Lab","34-039-0004","AQS"
"09/27/2000","59","","GREENPOINT","36-047-0011","AQS"
"09/28/2000","55","","Elizabeth Lab","34-039-0004","AQS"
"09/29/2000","50","","Elizabeth Lab","34-039-0004","AQS"
"09/30/2000","59","","Elizabeth Lab","34-039-0004","AQS"
"10/01/2000","52","","Elizabeth Lab","34-039-0004","AQS"
"10/02/2000","92","","Elizabeth Lab","34-039-0004","AQS"
"10/03/2000","94","","Union City","34-017-2002","AQS"
